ts,cheval,cavalier,discipline,epreuve,hauteur,classement_estime,proba,verdict,is_cold_start,model_name,snapshot,id
2026-05-25T05:55:04,CHAMPAGNE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,23,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4d9abe8201d5
2026-05-25T05:55:04,KAMILA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,24,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f495bc9dbb13
2026-05-25T05:55:04,CALYPSO,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,25,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b073348c8189
2026-05-25T05:55:04,JALIS D'ALBA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,26,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0aeb9cf15660
2026-05-25T05:55:04,PENHA FORTE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,27,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c02207c41884
2026-05-25T05:55:04,DEXTER,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,28,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,51e52f350941
2026-05-25T05:55:04,SOLIMAN DU BOCAGE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,29,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b9ca25179a4a
2026-05-25T05:55:04,ARISTODE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,30,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,cfb71a078dcb
2026-05-25T05:55:04,KENYA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,31,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fd832e752921
2026-05-25T05:55:04,AROKA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,32,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4aeb92a732ce
2026-05-25T05:55:04,QARISMA DE BEAUSSE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,33,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,801af7de1519
2026-05-25T05:55:04,OASIS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,34,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1741bfcb65f4
2026-05-25T05:55:04,IVALDY D'ADEZEL,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,343627235f1a
2026-05-25T05:55:04,KOHANA DE CHANTEREINE,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c4526de728b2
2026-05-25T05:55:04,GLIMMER LOVE D'ADEZEL,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,20640d158e86
2026-05-25T05:55:04,GOYA DE MEJANES,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f5761a4cd284
2026-05-25T05:55:04,HAVANE DE FANGOUSE,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5a51de86f8d8
2026-05-25T05:55:04,HAVANE DE FANGOUSE,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2eed05420ec5
2026-05-25T05:55:04,GOYA DE MEJANES,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,576fdd7b19d4
2026-05-25T05:55:04,GOYA DE MEJANES,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c4c5c33f6140
2026-05-25T05:55:04,JUPITER DE ST BAUDILE,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,87d77c9bf69c
2026-05-25T05:55:04,HAVANE DE FANGOUSE,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ae725b329cd5
2026-05-25T05:55:04,AGUR,Voir sa fiche,Equifun 70 cm,Chp de France Club Poney Elite equipe,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6e034ae1a421
2026-05-25T05:55:04,ISATIS SPONTE,Voir sa fiche,Equifun 70 cm,Chp de France Club Poney Elite equipe,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2d9d3971a57c
2026-05-25T05:55:04,LLANDAR PRINCESS APRIL,Voir sa fiche,Equifun 70 cm,Chp de France Club Poney Elite equipe,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c16690d5de11
2026-05-25T05:55:04,BOUNTY,Voir sa fiche,Equifun 70 cm,Chp de France Club Poney Elite equipe,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,3176388cfac7
2026-05-25T05:55:04,BLACKPEARL D'UPAPIE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,4,8,cold-start,True,LightGBM,crawl-predict:c36a23a6,6e3a43881e51
2026-05-25T05:55:04,DURACELL,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,3,9,cold-start,True,LightGBM,crawl-predict:c36a23a6,5c2fb5897090
2026-05-25T05:55:04,IMPALA DORNOA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,2,14,cold-start,True,LightGBM,crawl-predict:c36a23a6,7982b417e768
2026-05-25T05:55:04,NONE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,26d86964aca2
2026-05-25T05:55:04,BEKREL D'EZ,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0ae99af6a0f9
2026-05-25T05:55:04,KLOCHETTE DEZ,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bc3a2e5bf2bf
2026-05-25T05:55:04,VELOUR D'EZ,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b51eea95fc25
2026-05-25T05:55:04,JUKE D'EZ,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5f35c06b1efb
2026-05-25T05:55:04,BIGOUDI D'EZ (réserve),NONE,Equifun 30 cm,Chp de France Club A Poussin equipe,,1,70,cold-start,True,LightGBM,crawl-predict:c36a23a6,260e5ff33e0e
2026-05-25T05:55:04,PRINCESSE ZIG,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,14,2,cold-start,True,LightGBM,crawl-predict:c36a23a6,a6bad9378d6e
2026-05-25T05:55:04,COOKI DES BLEUETS,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,52d2208b3db4
2026-05-25T05:55:04,MILANO PASSIONE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,defe8b1f7a93
2026-05-25T05:55:04,EPICE D EBENE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,32f6753a3b53
2026-05-25T05:55:04,HAIKO (réserve),(réserve),Equifun 30 cm,Chp de France Club A Poussin equipe,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,846f1e68ddc7
2026-05-25T05:55:04,BLACKPEARL D'UPAPIE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,13,8,cold-start,True,LightGBM,crawl-predict:c36a23a6,1682438b1a64
2026-05-25T05:55:04,FIDJIE DU SANON,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,2,53,cold-start,True,LightGBM,crawl-predict:c36a23a6,8f1568e8a9a5
2026-05-25T05:55:04,JUDICAELLE DE KERVE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1d47a841e8be
2026-05-25T05:55:04,ESMEE DRESS CODE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Poussin equipe,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a983b6724db9
2026-05-25T05:55:04,CITRON DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,42c0a7a72a3f
2026-05-25T05:55:04,FLEUR DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8e832d057057
2026-05-25T05:55:04,URSULA DU BEC,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7883f4de1dbc
2026-05-25T05:55:04,GLORIA DES BORNAIS,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e85905552fb9
2026-05-25T05:55:04,VAMPIRE V.D.BROUWERIJ,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4642da26371d
2026-05-25T05:55:04,AGATE BRAUDIERE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,17a2cbb958d2
2026-05-25T05:55:04,SAMBA,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e8d1780d1a18
2026-05-25T05:55:04,PEGAZE FABCO,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,498364cef270
2026-05-25T05:55:04,GUNGANBRE DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,1,28,cold-start,True,LightGBM,crawl-predict:c36a23a6,8bf2c6e1eae5
2026-05-25T05:55:04,CITRON DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8b6d4e7aef4c
2026-05-25T05:55:04,FENIX DU VAL,Voir sa fiche,Equifun 70 cm,Club Elite Chp Reg individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,95c5648d48c1
2026-05-25T05:55:04,CARLA,Voir sa fiche,Equifun 70 cm,Club Elite Chp Reg individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,04bc78c5378c
2026-05-25T05:55:04,GANDALF D'ANTHEMIS,Voir sa fiche,Equifun 70 cm,Club Elite Chp Reg individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f25260b7e695
2026-05-25T05:55:04,ELITE DU COLOMBIER,Voir sa fiche,Equifun 70 cm,Club Elite Chp Reg individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0f3125f78ee3
2026-05-25T05:55:04,HAWAI D'ANTHEMIS,Voir sa fiche,Equifun 70 cm,Club Elite Chp Reg individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fd4f2d742ac8
2026-05-25T05:55:04,CHOCOLAT DU BEZIAU,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 1 equipe,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4bc2b94c8b82
2026-05-25T05:55:04,VAVIT DU BOIS,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 1 equipe,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5fa1823bcf30
2026-05-25T05:55:04,EPSILON,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 1 equipe,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7af3f4d86b7c
2026-05-25T05:55:04,QUAKOLAC,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 1 equipe,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a82e06050509
2026-05-25T05:55:04,POTTOKA (réserve),(réserve),Equifun 40 cm,Chp de France Club Poney A B Benjamin 1 equipe,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b9569d03a12b
2026-05-25T05:55:04,CURUN ARVORIG,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a3ccb325b51f
2026-05-25T05:55:04,HARISSA D'ANTHEMIS,Voir sa fiche,Equifun 50 cm,Club Poney Minime individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b37bd2f55c05
2026-05-25T05:55:04,INJECTION,Voir sa fiche,Equifun 70 cm,Club Elite individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ec688242d986
2026-05-25T05:55:04,LILLY OF THE V SUREIL,Voir sa fiche,Equifun 70 cm,Club Elite individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,551a23505114
2026-05-25T05:55:04,GAIANOVA,Voir sa fiche,Equifun 70 cm,Club Elite individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,29f4e9b46716
2026-05-25T05:55:04,DRAGIBUS JOLIEBRISE,Voir sa fiche,Equifun 70 cm,Club Poney Elite individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5d7f7a889f0b
2026-05-25T05:55:04,JAKOUZI D'ASH,Voir sa fiche,Equifun 70 cm,Club Poney Elite individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,79b9496ff278
2026-05-25T05:55:04,TANGO,Voir sa fiche,Equifun 70 cm,Club Poney Elite individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1d28fc6ea8b5
2026-05-25T05:55:04,ELLEYLA D'ALTAN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,947188a5ef8e
2026-05-25T05:55:04,TRESOR,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,1,42,cold-start,True,LightGBM,crawl-predict:c36a23a6,a7eb5be1643f
2026-05-25T05:55:04,HARISSA D'ANTHEMIS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f9a3ff9541a1
2026-05-25T05:55:04,LINGOT DOR DELACOLINE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2e2cac8466cc
2026-05-25T05:55:04,DEVON ROSE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,3b7a58abbade
2026-05-25T05:55:04,QUADRADO,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,31e2d96fc76c
2026-05-25T05:55:04,DRAGIBUS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,9,4,cold-start,True,LightGBM,crawl-predict:c36a23a6,423d012d7e9c
2026-05-25T05:55:04,HARISSA D'ANTHEMIS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0d275b518bf3
2026-05-25T05:55:04,KANTERO DU THILL,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,da5d63df514f
2026-05-25T05:55:04,PABLO,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5ba692c8013e
2026-05-25T05:55:04,JERRY DU THEIL,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,02ae5eab0a70
2026-05-25T05:55:04,EPICE D EBENE,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,97f000dc0430
2026-05-25T05:55:04,TONNERRE,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,3,20,cold-start,True,LightGBM,crawl-predict:c36a23a6,9670853964d9
2026-05-25T05:55:04,JUPITER DU THEIL,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d4b4c81db32e
2026-05-25T05:55:04,RIKITA,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,1,38,cold-start,True,LightGBM,crawl-predict:c36a23a6,15383c579f63
2026-05-25T05:55:04,ULTRA CHIC D'YL,Voir sa fiche,Equifun 40 cm,Chp de France Club Poney A B Benjamin 2 equipe,,2,26,cold-start,True,LightGBM,crawl-predict:c36a23a6,fbc036756776
2026-05-25T05:55:04,NONE,Voir sa fiche,Equifun 30 cm,Club A Poussin individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,91e7c282c2d0
2026-05-25T05:55:04,HIRIS DE GIOUX,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4e9d83b3ca7b
2026-05-25T05:55:04,HORIZON DE MONTEREY,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9e37c59bd2e6
2026-05-25T05:55:04,ANIS,Voir sa fiche,Equifun 30 cm,Club A Moustique individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9e3628d9aa86
2026-05-25T05:55:04,CHOUQUETTE,Voir sa fiche,Equifun 30 cm,Club A Moustique individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,edbd3727fa39
2026-05-25T05:55:04,GINGER DU GOUST,Voir sa fiche,Equifun 30 cm,Club A Moustique individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f145f9bcc0fd
2026-05-25T05:55:04,LUTE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c89d54d532c0
2026-05-25T05:55:04,PIMMS,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,291374efc8e7
2026-05-25T05:55:04,ANRI GRACE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5c9ea693d021
2026-05-25T05:55:04,FLY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c42bce4b1b9a
2026-05-25T05:55:04,BONNIE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,361b82152564
2026-05-25T05:55:04,EGARYAN DES BERTAINES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,714abca200ee
2026-05-25T05:55:04,IGOR,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c3bfe0692e36
2026-05-25T05:55:04,BRAM V ARUBA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e1d7c5021f3e
2026-05-25T05:55:04,GLORIA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f4c330112351
2026-05-25T05:55:04,VIRGULE DE KERSALIC,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fa4c31a65c53
2026-05-25T05:55:04,IRON MAN D'ADEZEL,Voir sa fiche,Equifun 60 cm,Club Poney Junior Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ce33466564a1
2026-05-25T05:55:04,CASTANO MACHO,Voir sa fiche,Equifun 30 cm,Chp de France Club A Benjamin 1 equipe,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,674313a4f3c7
2026-05-25T05:55:04,JACQUETTE D'ESPE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Benjamin 1 equipe,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,101eb295e0db
2026-05-25T05:55:04,LUTE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Benjamin 1 equipe,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5289b1d4e0f7
2026-05-25T05:55:04,DYXIE,Voir sa fiche,Equifun 30 cm,Chp de France Club A Benjamin 1 equipe,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fcb388bc18d9
2026-05-25T05:55:04,GINGER DU GOUST,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c2fb231b0045
2026-05-25T05:55:04,ROTGERS CIMBERLY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,38c8caea589f
2026-05-25T05:55:04,HORIZON DE MONTEREY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5592c4e0b52b
2026-05-25T05:55:04,HIRIS DE GIOUX,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,69df66454ea0
2026-05-25T05:55:04,ONYX,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bd113fbc4734
2026-05-25T05:55:04,FILILITA,Voir sa fiche,Equifun 60 cm,Club Poney Cadet individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,72faf2f12412
2026-05-25T05:55:04,HILLARY BLITZ,Voir sa fiche,Equifun 60 cm,Club Poney Cadet individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d4da44ace252
2026-05-25T05:55:04,NONE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d8a567199867
2026-05-25T05:55:04,URANIE,Voir sa fiche,Equifun 30 cm,Club A Poussin individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6e22df6e0c7f
2026-05-25T05:55:04,GUNGANBRE DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,1,28,cold-start,True,LightGBM,crawl-predict:c36a23a6,2b2382a8ed3b
2026-05-25T05:55:04,ELINE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7d81a8c35670
2026-05-25T05:55:04,EDEN PARADISE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2146a4e65787
2026-05-25T05:55:04,IMAGE DES VALLOTS,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1fce0c021e60
2026-05-25T05:55:04,LIPTON,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d9f78b3b4a5c
2026-05-25T05:55:04,PEGAZE FABCO,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,631d64877570
2026-05-25T05:55:04,FLEUR DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,571832f7ee4a
2026-05-25T05:55:04,URSULA DU BEC,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6889c7a79088
2026-05-25T05:55:04,CARTOON D'ESPOIR,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,024692bb5001
2026-05-25T05:55:04,SAMBA,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,25a4054d7c73
2026-05-25T05:55:04,BIG MAC D'ESPOIR,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6204d5f6ec55
2026-05-25T05:55:04,VAMPIRE V.D.BROUWERIJ,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f578489ff1d3
2026-05-25T05:55:04,TOUPY DE LA CLAIRIERE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b8fc37d0bfac
2026-05-25T05:55:04,CITRON DE MESNES,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d9b51dc8c5df
2026-05-25T05:55:04,IMAGE DES VALLOTS,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,16,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,030675b56c9a
